OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1566608,04092015836,TIJUANA FLATS #155,151 SE CARY  PKY ,,RALEIGH,NC,27511,(919) 468-6328,2010/12/01 00:00:00+00,Restaurant,12798,-78.78164258,35.75804335,M
1566609,04092018051,Umami,8411 Brier Creek  PKY ,Ste 105,RALEIGH,NC,27617,(919) 806-2888,2019/02/11 00:00:00+00,Restaurant,12821,-78.78334742,35.90685073,M
1566610,04092018018,Bad Daddy's Burger bar #235,4213 Corners PKY ,Suite 100,RALEIGH,NC,27617,(919) 381-4814,2018/12/28 00:00:00+00,Restaurant,12825,-78.78791806,35.91890974,M
1566611,04092020984,Food Lion #669 Deli,405 S Main St,,ROLESVILLE,NC,27571-9664,(919) 554-4018,2000/07/01 00:00:00+00,Food Stand,12832,-78.46472721,35.91731538,T
1566612,04092016687,PLAZA DEL MARIACHI,411 W Gannon AVE ,,ZEBULON,NC,27597,(919) 269-4464,2014/04/30 00:00:00+00,Restaurant,12834,-78.32295686,35.82026636,M
1566613,04092017728,Whole Foods Market #10611 Specialty,5055 Arco ST ,,CARY,NC,27519,(984) 228-0300,2017/11/03 00:00:00+00,Restaurant,12839,-78.88191924,35.83347908,M
1566614,04092018651,Nail Kitchen,1100 Mercantile DR ,Suite 110,RALEIGH,NC,27609,(919) 900-7973,2021/06/09 00:00:00+00,Restaurant,12854,-78.62082753,35.82131925,M
1566615,04092015820,VILLAGE GRILL,8470-102 HONEYCUTT RD ,,RALEIGH,NC,27615,(919) 890-5340,2010/11/12 00:00:00+00,Restaurant,12845,-78.62256186,35.89560462,M
1566616,04092017967,Abbey Road Tavern & Grill,711 N Main ST ,,FUQUAY-VARINA,NC,27526,(919) 762-7731,2018/10/30 00:00:00+00,Restaurant,12857,-78.79214145,35.59183755,M
1566617,04092017578,SOUTHERN CRAFT BUTCHERS,8460-116 HONEYCYTT RD ,,RALEIGH,NC,27615,(919) 239-4087,2017/04/18 00:00:00+00,Restaurant,12847,-78.62255822,35.89549529,M
1566618,04092015748,SUSHI IWA APEX,2026 CREEKSIDE LANDING DR ,,APEX,NC,27502,(919) 387-7022,2011/06/15 00:00:00+00,Restaurant,12860,-78.88323254,35.74554013,M
1566619,04092110498,ROLESVILLE HIGH SCHOOL CAFETERIA,1099 E YOUNG ST ,,ROLESVILLE,NC,27571,(919) 554-6303 ext. 20395,2013/06/14 00:00:00+00,Public School Lunchrooms,12877,-78.44139974,35.90590582,M
1566620,04092018479,Tapline Growler,1110 KENTWORTH DR ,,HOLLY SPRINGS,NC,27540,(919) 762-7329,2020/11/05 00:00:00+00,Restaurant,12894,-78.8299761,35.6377161,M
1566621,04092017933,Taqueria Acapulco,1601-43 CROSS LINK RD ,,RALEIGH,NC,27610,(984) 200-8374,2018/09/25 00:00:00+00,Restaurant,12875,-78.61376,35.75438832,M
1566622,04092018350,Tropical Smoothie Cafe NC24,228 Crossroads BLVD ,,CARY,NC,27518,(919) 651-8379,2020/04/15 00:00:00+00,Restaurant,12899,-78.73871452,35.76064286,M
1566623,04092016908,COURTHOUSE DELI,316 FAYETTEVILLE ST.,,RALEIGH,NC,27601,,2015/04/20 00:00:00+00,Restaurant,12912,-78.63982973,35.7762647,M
1566624,04092015808,PIZZA SHACK,5621 LOUISBURG RD ,STE. 105,RALEIGH,NC,27616-5353,(919) 872-5400,2010/11/19 00:00:00+00,Restaurant,12915,-78.55796888,35.85459972,M
1566625,04092017703,Coastal Cafe,3030 Slater RD ,,MORRISVILLE,NC,27650,(984) 833-5700,2017/10/03 00:00:00+00,Restaurant,12916,-78.8272941,35.86836765,M
1566626,04092021920,THAI BISTRO,4325-2039 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 771-7933,2015/12/01 00:00:00+00,Food Stand,12886,-78.67658819,35.8395892,M
1566627,04092160069,ZEBULON HOUSE (KITCHEN),551 PONY RD ,,ZEBULON,NC,27597,(919) 269-6061,2009/02/18 00:00:00+00,Institutional Food Service,12934,-78.33214269,35.8167762,M
1566628,04092015048,Thai Spices & Sushi,986 High House RD ,,CARY,NC,27513,(919) 319-1818,2008/01/22 00:00:00+00,Restaurant,12938,-78.82691458,35.788417,M
1566629,04092015740,LA TAQUERIA,973 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 455-5069,2010/10/18 00:00:00+00,Restaurant,12940,-78.78267467,35.59365948,M
1566630,04092025222,The North Carolina Catering Company @ TKA,2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 415-4715,2018/10/31 00:00:00+00,Food Stand,12954,-78.64171063,35.75324624,M
1566631,04092025232,Publix 1552 Produce,425 Emissary DR ,,CARY,NC,27519,(919) 388-7201,2018/11/02 00:00:00+00,Food Stand,12965,-78.90353469,35.82487418,M
1566632,04092018007,Sushi at the Park,1163 Parkside Main ST ,,Cary,NC,27519,(984) 333-0199,2018/12/03 00:00:00+00,Restaurant,12966,-78.88929435,35.84836238,M
1566633,04092025221,The Fueling Edge @ TKA,2161 S Wilmington ST ,,RALEIGH,NC,27604,(919) 230-7897,2018/10/31 00:00:00+00,Food Stand,12955,-78.64171063,35.75324624,M
1566634,04092018383,Chubby's Tacos,1000 Forestville RD ,,WAKE FOREST,NC,27587,(919) 554-5965,2020/06/17 00:00:00+00,Restaurant,12970,-78.5075981,35.94611021,M
1566635,04092018298,Dunkin' #358815,208 MATTHEWS DR ,,HOLLY SPRINGS,NC,27540,,2020/01/21 00:00:00+00,Restaurant,12969,-78.79581434,35.66536445,M
1566636,04092110506,ABBOTTS CREEK ELEMENTARY CAFETERIA,9900 DURANT RD ,,RALEIGH,NC,27614,(919) 694-0555,2015/08/21 00:00:00+00,Public School Lunchrooms,12996,-78.57818214,35.90199471,M
1566637,04092018195,The Winchester Pub & Bottle Shop,6146 Falls of Neuse RD ,,RALEIGH,NC,27609,(919) 896-6955,2019/10/14 00:00:00+00,Restaurant,12977,-78.62052805,35.86636362,M
1566638,04092018520,Shearon Harris Cafe,5413  Shearon Harris RD ,,NEW HILL,NC,27562,(984) 229-2037,2021/01/27 00:00:00+00,Restaurant,12998,-78.94432591,35.63332345,M
1566639,04092018518,Brooklyn Original Slices,4005 WAKE FOREST RD ,,RALEIGH,NC,27609-6842,(919) 790-2444,2021/01/20 00:00:00+00,Restaurant,13012,-78.61511172,35.8362139,M
1566640,04092016433,Sticky Rice,927 DURHAM RD ,STE 107,WAKE FOREST,NC,27587,(919) 554-8189,2013/05/30 00:00:00+00,Restaurant,13013,-78.54094643,35.97615047,M
1566641,04092025192,Big Dom's Bagel Shop,203 E Chatham ST ,,CARY,NC,27511,(919) 377-1143,2018/08/06 00:00:00+00,Food Stand,13017,-78.7784243,35.787736,M
1566642,04092016588,OAK CITY MEATBALL SHOPPE,180 E DAVIE ST ,,RALEIGH,NC,27601,(919) 744-8301,2013/12/20 00:00:00+00,Restaurant,13026,-78.63762576,35.77518054,M
1566643,04092018384,Curry House,2101 S MAIN ST,,WAKE FOREST,NC,27587,(919) 985-7244,2020/06/17 00:00:00+00,Restaurant,13029,-78.53310077,35.94802112,M
1566644,04092017557,LITTLE TOKYO RESTAURANT,1401 SE MAYNARD RD ,STE J,CARY,NC,27511,(919) 467-5011,2017/03/27 00:00:00+00,Restaurant,13039,-78.7642317,35.78997989,M
1566645,04092030496,Fyer Wings (WCID #787),10125 Division Drive,,RALEIGH,NC,27603,(212) 756-3948,2020/10/02 00:00:00+00,Mobile Food Units,13044,-78.7114342,35.63398295,M
1566646,04092021046,Specialty South Commissary,3200 Gresham Lake Rd,Ste 117,RALEIGH,NC,27615,(919) 855-8548,2001/01/11 00:00:00+00,Food Stand,13056,-78.58228759,35.88437165,M
1566647,04092040334,WICKED LINKS #3 (wcid #516),3200-117  GRESHAM LAKE  RD ,,Raleigh,NC,27615,(919) 855-8548,2015/08/28 00:00:00+00,Pushcarts,13046,-78.5825652,35.88472026,M
1566648,04092016321,La Quinta Inn & Suites Foodservice,2610 WESTINGHOUSE BLVD ,,RALEIGH,NC,27604,(919) 821-0888,2012/12/11 00:00:00+00,Restaurant,13067,-78.59714366,35.81624427,M
1566649,04092018463,Pat Murnane's Irish Pub,2108 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 562-5570,2020/10/15 00:00:00+00,Restaurant,13069,-78.53407126,35.94966057,M
1566650,04092300270,ALBARAKA MEAT MARKET,3815 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 838-5155,2015/08/17 00:00:00+00,Meat Market,13071,-78.68961815,35.7941927,M
1566651,04092017871,BRIXX BRADFORD,14112 BRADFORD GREEN SQUARE ,,CARY,NC,27519,(919) 336-1111,2018/07/02 00:00:00+00,Restaurant,13073,-78.84558396,35.79325638,M
1566652,04092015222,ANNA'S PIZZERIA,100 N SALEM ST ,,APEX,NC,27502,(919) 267-6237,2008/09/15 00:00:00+00,Restaurant,13077,-78.85126459,35.73076866,M
1566653,04092016009,STARBUCKS #16019,9441 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 845-4566,2011/09/23 00:00:00+00,Restaurant,13083,-78.65442873,35.90093926,M
1566654,04092021689,JAMAICA JERK MASTERS,1909 POOLE RD ,,RALEIGH,NC,27610,(919) 231-7697,2011/09/26 00:00:00+00,Food Stand,13086,-78.61095414,35.77715441,M
1566655,04092015320,LA COCINA #6,1221 TIMBER DR E ,,GARNER,NC,27529,(919) 772-6999,2009/01/09 00:00:00+00,Restaurant,13089,-78.57544772,35.68894454,M
1566656,04092022009,LA BONITA DELI,836-110 E CHATHAM ST ,,CARY,NC,27511,(919) 650-3161,2017/03/02 00:00:00+00,Food Stand,13079,-78.7955722,35.78044851,T
1566657,04092030397,Tacos Mama Chava #2 (WCID #686),7200 Sandy Forks RD ,,RALEIGH,NC,27615,(919) 518-6710,2019/02/27 00:00:00+00,Mobile Food Units,13092,-78.62289884,35.87199086,M
1566658,04092017633,CRISTO'S BISTRO,5217 SUNSET LAKE RD ,,HOLLY SPRINGS,NC,27540,,2017/06/30 00:00:00+00,Restaurant,13096,-78.79652372,35.66680054,M
1566659,04092021818,PUBLIX #1466 SEAFOOD,1020 BRADFORD PLAZA WAY,,CARY,NC,27513,(919) 460-2082,2014/10/28 00:00:00+00,Food Stand,13102,-78.84558396,35.79325638,M
1566660,04092110541,Stough Elementary School Cafeteria,4210 EDWARDS MILL RD,,RALEIGH,NC,27612-5404,(919) 856-2918,2020/08/19 00:00:00+00,Public School Lunchrooms,13105,-78.69196161,35.83532785,M
1566661,04092017675,SHAKEY RAY'S,5160 SUNSET LAKE RD ,,APEX,NC,27539,(919) 363-2378,2017/09/07 00:00:00+00,Restaurant,13106,-78.79955758,35.66756646,M
1566662,04092017198,THE FORKS CAFETERIA AND CATERING,339 S BROOKS ST ,,WAKE FOREST,NC,27587-2901,(919) 556-6544,2016/04/18 00:00:00+00,Restaurant,13104,-78.50934374,35.97532293,M
1566663,04092016184,MURPHY DINING HALL,4600 TRINITY RD ,WENDELL MURPHY FOOTBALL CENTER,RALEIGH,NC,27695,(919) 513-7423,2012/05/15 00:00:00+00,Restaurant,13107,-78.71758209,35.80167428,M
1566664,04092025364,Pizza Corner,3325 Rogers RD ,Suite 101,WAKE FOREST,NC,27587,(919) 916-7886,2021/06/15 00:00:00+00,Food Stand,13111,-78.5140884,35.95072627,M
1566665,04092016671,Triple Barrel Tavern,2221 N GRASSLAND DR ,,FUQUAY VARINA,NC,27526,(919) 762-0940,2014/04/28 00:00:00+00,Restaurant,13113,-78.81032894,35.6156518,M
1566666,04092014999,Lady Justice Cafe,901 Corporate Center DR ,,RALEIGH,NC,27607,(919) 890-1525,2007/11/06 00:00:00+00,Restaurant,13127,-78.74087256,35.79559812,M
1566667,04092015007,Zaxby's of Knightdale,6702 Knightdale  BLVD ,,KNIGHTDALE,NC,27545,(919) 261-9995,2007/11/14 00:00:00+00,Restaurant,13128,-78.50401397,35.79659659,M
1566668,04092015135,CHARLIE'S KABOB GRILL,12235 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 554-0938,2008/05/27 00:00:00+00,Restaurant,13131,-78.54097555,35.98087356,M
1566669,04092017780,TLAQUEPAQUE MEXICAN CUISINE,11206 CAPITAL  BLVD ,,WAKE FOREST,NC,27587,(919) 554-2544,2018/01/24 00:00:00+00,Restaurant,13132,-78.5389061,35.95167217,M
1566670,04092018385,The Arepa Bar ,7909 FALLS OF NEUSE RD ,SUITE 105,RALEIGH,NC,27615,(919) 480-3190,2020/06/22 00:00:00+00,Restaurant,13137,-78.62599606,35.89330024,M
1566671,04092018127,The Exchange Cafe,6933 LOUIS STEPHENS DR,,MORRISVILLE,NC,27560,(919) 623-6072,2019/07/15 00:00:00+00,Restaurant,13150,-78.8872285,35.86296634,M
1566672,04092160068,FALLS RIVER COURT (FOOD SERVICE),1130 FALLS RIVER  AVE ,,RALEIGH,NC,27614,(919) 844-2499,2009/01/29 00:00:00+00,Institutional Food Service,13154,-78.58705624,35.90683193,M
1566673,04092017452,BLAZE PIZZA #1193,316 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-4990,2016/11/04 00:00:00+00,Restaurant,13155,-78.8436742,35.66711942,M
1566674,04092017603,LA SANTA,222-107 GLENWOOD AVE ,,RALEIGH,NC,27603,(919) 720-4096,2017/04/28 00:00:00+00,Restaurant,13156,-78.64733509,35.78392897,M
1566675,04092030513,Get Crackin' #2 (WCID #803),2201 S WILMINGTON ST,,RALEIGH,NC,27603,(919) 817-5016,2021/01/12 00:00:00+00,Mobile Food Units,13157,-78.63902655,35.752054,M
1566676,04092110159,Brier Creek Elem. Sch. Lunchroom,9801 Brier Creek PKY,,RALEIGH,NC,27617,(919) 484-4747 ext. 20117,2006/07/05 00:00:00+00,Public School Lunchrooms,13161,-78.8052089,35.9013389,M
1566677,04092018587,Wegmans #145 Main Kitchen,11051 LIGON MILL RD ,,WAKE FOREST,NC,27587,,2021/03/24 00:00:00+00,Restaurant,13166,-78.53356587,35.96409572,M
1566678,04092018403,Plant Slant Juice,1851 AVERSBORO RD ,,GARNER,NC,27529,(919) 322-4082,2020/07/13 00:00:00+00,Restaurant,13167,-78.61583871,35.68506655,M
1566679,04092013346,BROOKDALE OF NORTH RALEIGH FOOD SERVICE,1200 Carlos Dr ,,RALEIGH,NC,27609,(919) 334-2222,2001/07/05 00:00:00+00,Restaurant,13177,-78.61847832,35.86397289,M
1566680,04092021816,HARRIS TEETER #430 - MEAT/SEAFOOD,885 WALNUT STREET,,CARY,NC,27511,(919) 481-4251,2014/10/15 00:00:00+00,Food Stand,13179,-78.76561938,35.77485795,M
1566681,04092015862,NO. 1 CHINESE RESTAURANT,3667 SW CARY  PKY ,,CARY,NC,27513,(919) 461-7008,2011/01/04 00:00:00+00,Restaurant,13193,-78.83800513,35.78180038,M
1566682,04092018455,Outback Steakhouse #3459,5200 Capital BLVD ,,RALEIGH,NC,27616,(919) 790-0990,2020/09/03 00:00:00+00,Restaurant,13206,-78.58031568,35.85666967,M
1566683,04092110518,HORTON'S CREEK ELEMENTARY SCHOOL CAFETERIA,7615 O'KELLY CHAPEL RD ,,CARY,NC,27519,(919) 694-8660 ext. 26852,2017/06/21 00:00:00+00,Public School Lunchrooms,13209,-78.90733817,35.84188721,M
1566684,04092017636,FULL BLOOM COFFEE AND CRAFT,141 W MAIN ST ,,GARNER,NC,27529,(919) 720-4013,2017/06/20 00:00:00+00,Restaurant,13212,-78.60641066,35.70708731,M
1566685,04092017575,CHINA STAR,6109-110 ROCK QUARRY RD ,,RALEIGH,NC,27610,(919) 977-4678,2017/04/20 00:00:00+00,Restaurant,13200,-78.54947112,35.72561886,M
1566686,04092017979,DOMINO'S #8935,2819 WENDELL BLVD,,WENDELL,NC,27591,(919) 365-9192,2018/11/19 00:00:00+00,Restaurant,13218,-78.38037181,35.79568777,M
1566687,04092017807,TROPICAL PICKEN CHICKEN,109 CAPCOM AVE ,"SUITES 10 &amp; 11",WAKE FOREST,NC,27587,(919) 435-1282,2018/03/16 00:00:00+00,Restaurant,13225,-78.52881225,35.95086253,T
1566688,04092110470,Mills Park Elementary Cafeteria,509 Mills Park DR ,,CARY,NC,27519,(919) 466-1466 ext. 20772,2008/06/09 00:00:00+00,Public School Lunchrooms,13228,-78.89608158,35.81195651,M
1566689,04092013354,Abbotswood Assisted Living Dining Services,7900 CREEDMOOR RD,,RALEIGH,NC,27613-4382,(919) 847-3202,2001/07/06 00:00:00+00,Restaurant,13238,-78.67950967,35.89545367,M
1566690,04092018074,PIZZERIA VERITAS,1260 NW Maynard RD ,,CARY,NC,27513,(919) 319-3232,2019/03/19 00:00:00+00,Restaurant,13250,-78.80932512,35.7848684,M
1566691,04092016744,McDonald's #5651,8305 Creedmoor  RD ,,RALEIGH,NC,27615,(919) 847-8111,2014/08/29 00:00:00+00,Restaurant,13252,-78.68140591,35.9003565,M
1566692,04092022010,SPROUTS #540 PRODUCE,9414 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 326-2530,2017/03/14 00:00:00+00,Food Stand,13256,-78.60286042,35.90143714,M
1566693,04092016191,ORO RESTAURANT & LOUNGE,18 E MARTIN ST ,,RALEIGH,NC,27601,(919) 239-4010,2012/05/15 00:00:00+00,Restaurant,13259,-78.63842774,35.77684525,M
1566694,04092017205,LOWES FOODS #185 DELI,1845 AVERSBORO RD ,,GARNER,NC,27529,(919) 779-9907,2015/06/05 00:00:00+00,Restaurant,13275,-78.61583871,35.68506655,M
1566695,04092025225,DOMINO'S #8938,2001 WIDE WATERS PKY ,,KNIGHTDALE,NC,27545,(919) 266-6667,2018/11/19 00:00:00+00,Food Stand,13294,-78.50515596,35.79511678,T
1566696,04092014716,Bruegger's Bagel Bakery #93-0683,8211 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 484-8262,2006/11/02 00:00:00+00,Restaurant,13299,-78.78199682,35.90950681,M
1566697,04092017314,CLEAN EATZ,7461 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 748-3770,2016/09/09 00:00:00+00,Restaurant,13305,-78.64725808,35.88069032,M
1566698,04092030374,Beefy Buns (WCID #650),1941 Indianwood CT ,,RALEIGH,NC,27604,(919) 638-1572,2018/09/18 00:00:00+00,Mobile Food Units,13308,-78.54824679,35.81067005,M
1566699,04092017919,Diced,7157 O'Kelley Chapel RD ,,CARY,NC,27619,(919) 678-5004,2018/09/06 00:00:00+00,Restaurant,13313,-78.88824644,35.84415135,M
1566700,04092018111,Cape Fear Seafood Co,832 SPRING FOREST RD,Suite 100,RALEIGH,NC,27609,(984) 242-4600,2019/06/06 00:00:00+00,Restaurant,13318,-78.62263526,35.8662752,M
1566701,04092016189,BURGER KING #17359,851 VILLAGE WALK DR ,,HOLLY SPRINGS,NC,27540,(919) 552-0650,2012/05/31 00:00:00+00,Restaurant,13319,-78.8349912,35.63884148,M
1566702,04092017747,Burger Fi,3004 Wake Forest RD Suite 100,,RALEIGH,NC,27609,(919) 999-3700,2017/11/29 00:00:00+00,Restaurant,13326,-78.62038753,35.82333592,M
1566703,04092015670,JIMMY JOHNS # 1027,8005-120 BRIER CREEK PKY ,,RALEIGH,NC,27617,(919) 806-5616,2010/06/24 00:00:00+00,Restaurant,13329,-78.78203745,35.91227904,M
1566704,04092018137,NYC Bagels,263 GRANDE HEIGHTS DR,,CARY,NC,27513,(919) 651-0060,2019/07/15 00:00:00+00,Restaurant,13338,-78.7805746,35.804703,M
1566705,04092018222,Harris Teeter #136 Starbucks,9600 FALLS OF NEUSE RD,,RALEIGH,NC,27615,(919) 676-6614,2019/11/07 00:00:00+00,Restaurant,13344,-78.60015155,35.90522894,M
1566706,04092017759,Saigon Pho Vietnamese Cuisine,3310 Capital  Blvd,,RALEIGH,NC,27604,(919) 803-4048,2017/12/20 00:00:00+00,Restaurant,13361,-78.5854745,35.82439477,M
1566707,04092021792,Harris Teeter #236 - Deli,7145 O'Kelly Chapel RD ,,CARY,NC,27519,(919) 465-9432,2014/06/06 00:00:00+00,Food Stand,13366,-78.88824644,35.84415135,M
1566708,04092017912,Holiday Inn Express & Suites Food Service,11400  COMMON OAKS DR ,,RALEIGH,NC,27614,(919) 570-5550,2018/08/31 00:00:00+00,Restaurant,13370,-78.54091064,35.95134484,M
1566709,04092021762,JASON'S DELI TALLEY STUDENT UNION,2610 CATES AVE ,,RALEIGH,NC,27695,(919) 513-1602,2013/10/10 00:00:00+00,Food Stand,13372,-78.67872874,35.78448278,M
1566710,04092014670,Golden Dragon ,2402-A Hillsborough ST ,,RALEIGH,NC,27607,(919) 834-2626,2006/06/27 00:00:00+00,Restaurant,13375,-78.6671548,35.78757138,M
1566711,04092017923,Freddy's Frozen Custard & Steakburgers #3213,11708 Retail DR ,,WAKE FOREST,NC,27587,(919) 554-9833,2018/07/23 00:00:00+00,Restaurant,13378,-78.5434927,35.96629568,M
1566712,04092017290,SAN MARCOS,5300 HOMEWOOD BANKS DR ,,RALEIGH,NC,27612,(919) 803-4393,2016/08/02 00:00:00+00,Restaurant,13380,-78.67983132,35.83702338,M
1566713,04092025163,Rocky Top Catering,5000 Departure DR ,,RALEIGH,NC,27616,(919) 829-3771,2018/02/27 00:00:00+00,Food Stand,13383,-78.59490598,35.84957217,M
1566714,04092018613,Tyeway Cafe,5959 Triangle Town Blvd,,RALEIGH,NC,27616,(919) 912-9757,2021/04/27 00:00:00+00,Restaurant,13384,-78.57603863,35.86599856,M
1566715,04092018413,Which Wich North Hills,4120 MAIN AT NORTH HILLS  ST ,STE 140,RALEIGH,NC,27609,(919) 786-9111,2020/07/28 00:00:00+00,Restaurant,13391,-78.64323049,35.83718561,M
1566716,04092016665,CHAR GRILL/SALSARITAS,1600 JOHN BRANTLEY BLVD ,,MORRISVILLE,NC,27560,(919) 840-7170,2014/04/11 00:00:00+00,Restaurant,13392,-78.78941427,35.86967967,M
1566717,04092018574,Wendy's,2091 S Main ST ,,WAKE FOREST,NC,27587,(919) 569-2133,2021/03/23 00:00:00+00,Restaurant,13397,-78.53253168,35.94845207,M
1566718,04092030499,The Brunch Box (WCID #790),10125 Division Drive,,RALEIGH,NC,27603,(919) 624-5996,2020/10/16 00:00:00+00,Mobile Food Units,13400,-78.7114342,35.63398295,M
1566719,04092017761,Tropical Picken Chicken,404-171 E SIX FORKS RD ,,RALEIGH,NC,27609,(919) 703-0661,2018/01/05 00:00:00+00,Restaurant,13402,-78.62593575,35.82034681,M
1566720,04092025248,Steve's Place,6320 Capital  BLVD ,,RALEIGH,NC,27616,(919) 872-2222,2019/05/01 00:00:00+00,Food Stand,13407,-78.57847002,35.87073633,M
1566721,04092015131,The Pit,328 W Davie ST ,,RALEIGH,NC,27601,(919) 890-4500,2008/05/14 00:00:00+00,Restaurant,13409,-78.64472372,35.77605684,M
1566722,04092015493,ZAYKA INDIAN CUISINE,10410-103 MONCREIFFE  RD ,,RALEIGH,NC,27617,(919) 361-5370,2009/10/22 00:00:00+00,Restaurant,13414,-78.79299562,35.90013638,M
1566723,04092018494,Bar Louie,8401 BRIER CREEK PKY ,,RALEIGH,NC,27617,(864) 535-6500,2020/12/08 00:00:00+00,Restaurant,13417,-78.78506033,35.90721817,M
1566724,04092016947,SOPRANO'S GRILL,1030-101 N ROGERS LN ,,RALEIGH,NC,27610,(919) 878-8848,2015/06/05 00:00:00+00,Restaurant,13418,-78.54967347,35.79198567,M
1566725,04092021932,CIRCLE K #2720850,100 FACTORY SHOPS RD ,,MORRISVILLE,NC,27560-8402,(919) 467-6009,2016/02/29 00:00:00+00,Food Stand,13431,-78.8177371,35.86082706,M
1566726,04092016661,COURTNEY'S NY BAGEL & DELI,929 HERITAGE LAKE  RD ,,WAKE FOREST,NC,27587,(919) 453-1043,2014/03/31 00:00:00+00,Restaurant,13434,-78.50377701,35.94688449,M
1566727,04092017899,Harris Teeter #311 Starbucks,324 Village Walk ,,Holly Springs,NC,27540,(919) 552-1596,2018/07/31 00:00:00+00,Restaurant,13443,-78.83877453,35.64061222,M
1566728,04092015336,LOS TRES MAGUEYES,401 WAKE CHAPEL RD ,,FUQUAY VARINA,NC,27526,(919) 552-3957,2009/02/06 00:00:00+00,Restaurant,13444,-78.80006934,35.5907222,M
1566729,04092021137,Lowes Foods #189 Produce ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002/08/28 00:00:00+00,Food Stand,13459,-78.50515596,35.79511678,M
1566730,04092015861,LUCKY 7,906 NE MAYNARD RD ,,CARY,NC,27513,(919) 380-7550,2011/01/10 00:00:00+00,Restaurant,13476,-78.76838489,35.80043169,M
1566731,04092021793,HARRIS TEETER #236 - PRODUCE,7145 O'KELLY CHAPEL RD ,,CARY,NC,27519,,2014/06/06 00:00:00+00,Food Stand,13478,-78.88824644,35.84415135,M
1566732,04092030402,Sweet Escapes by Poblanos (WCID #692),1032 Huntsboro RD ,,Knightdale,NC,27545,(919) 279-2656,2019/03/15 00:00:00+00,Mobile Food Units,13482,-78.45819365,35.74969345,M
1566733,04092018600,Mirchi's Indian Kitchen,328 SEMBLER LN,,CARY,NC,27519,(919) 650-3007,2021/04/06 00:00:00+00,Restaurant,13493,-78.90353469,35.82487418,M
1566734,04092015817,CHOW,8311 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 841-4995,2010/11/10 00:00:00+00,Restaurant,13500,-78.68223183,35.90105252,M
1566735,04092017828,Panera Bread #6039,231 Grand Hill PL ,,HOLLY SPRINGS,NC,27540,,2018/04/10 00:00:00+00,Restaurant,13505,-78.84472443,35.66506502,M
1566736,04092014485,Cappolla's Pizza & Grill,1857 Aversboro RD ,,GARNER,NC,27529,(919) 661-4774,2006/01/18 00:00:00+00,Restaurant,13510,-78.61583871,35.68506655,M
1566737,04092018021,Eggs Up Grill #31,4216 Lassiter RD ,,Holly Springs,NC,27540,(919) 495-4530,2019/01/03 00:00:00+00,Restaurant,13517,-78.79440661,35.66435998,M
1566738,04092015276,SALEM STREET PUB,113 N SALEM ST ,,APEX,NC,27502,(919) 387-9992,2008/10/31 00:00:00+00,Restaurant,13525,-78.85154922,35.73118477,T
1566739,04092014840,KFC/Long John Silvers # J120031,7040 Knightdale BLVD ,,KNIGHTDALE,NC,27609,(919) 266-4096,2007/04/05 00:00:00+00,Restaurant,13537,-78.49327225,35.79797229,M
1566740,04092025215,Boba Brew @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 538-3041,2018/08/20 00:00:00+00,Food Stand,13549,-78.6456917,35.77945516,M
1566741,04092018133,SUBWAY #17385,611 E CHATHAM ST ,,CARY,NC,27511,(919) 380-0202,2019/07/10 00:00:00+00,Restaurant,13550,-78.76618398,35.79212412,M
1566742,04092021451,Speedway #6982,7413 Louisburg RD ,,RALEIGH,NC,27616,(919) 872-4844,2007/05/16 00:00:00+00,Food Stand,13559,-78.54113682,35.87598559,M
1566743,04092014942,Centro,106 S Wilmington ST ,,RALEIGH,NC,27601,(919) 835-3593,2007/09/10 00:00:00+00,Restaurant,13566,-78.63844527,35.77926874,M
